Season,ID,value_ave_GB,value_JHIM.mx,value_FTCT.mx,value_FZVmx,value_EccDur.mn,value_TTPP.mx,value_tm_CV_SMF1,value_mu.vel_CV_SMF1,value_logAdj_pl.up,value_logAdj_pl.fwd,value_logAdj_pl.side,value_HRmu_perc,value_pl.up_CV_SMR1,value_pl.fwd_CV_SMR1,value_pl.side_CV_SMR1,Zscr_BT_ave_GB,Zscr_BT_JHIM.mx,Zscr_BT_FTCT.mx,Zscr_BT_FZVmx,Zscr_BT_EccDur.mn,Zscr_BT_TTPP.mx,Zscr_BT_tm_CV_SMF1,Zscr_BT_mu.vel_CV_SMF1,Zscr_BT_logAdj_pl.up,Zscr_BT_logAdj_pl.fwd,Zscr_BT_logAdj_pl.side,Zscr_BT_HRmu_perc,Zscr_BT_pl.up_CV_SMR1,Zscr_BT_pl.fwd_CV_SMR1,Zscr_BT_pl.side_CV_SMR1,Zscr_WI_TD_acu7,Zscr_WI_HIR_17_acu7,Zscr_WI_VHSR_25_acu7
2024,19,411,37.3,0.81,1947,492,0.74,4.99,23.52,0.925,0.427,0.197,,,,,-0.82,-0.38,-0.5,-0.84,0.68,0.41,0.48,-0.61,0.08,0.29,-0.89,,,,,-0.26,-0.09,-0.34
2024,38,550,43.9,1.08,2723,354,0.55,5.62,22.55,1.383,0.69,0.492,,,,,0.96,1.06,1.21,0.81,-1.18,-1.13,0.9,-0.97,2.47,1.67,0.69,,,,,-0.85,0.07,-0.79
2024,27,495,40.7,0.8,2515,512,0.84,4.91,22.98,1.2,0.547,0.435,,,,,0.26,0.36,-0.57,0.37,0.95,1.21,0.43,-0.81,1.51,0.92,0.38,,,,,-0.27,-0.01,-0.77
2024,8,582.5,41.8,,1574,386,0.6,3.95,24.57,0.893,0.67,0.339,,,,,1.38,0.6,,-1.64,-0.75,-0.72,-0.2,-0.22,-0.09,1.56,-0.13,,,,,-0.09,0.2,-0.35
2024,21,596.5,37.6,1.11,2546,334,0.5,5.46,20.9,1.137,0.891,0.825,,,,,1.56,-0.31,1.4,0.43,-1.45,-1.53,0.8,-1.58,1.19,2.72,2.47,,,,,-1.43,-0.03,-0.73
2024,2,412.5,36.5,0.84,2127,444,0.68,5.06,23.91,0.903,0.215,0.417,,,,,-0.8,-0.55,-0.31,-0.46,0.03,-0.08,0.53,-0.46,-0.04,-0.82,0.29,,,,,-0.33,-0.26,-0.41
2024,18,548,40.7,0.75,2428,546,0.87,6.26,21.16,1.041,0.467,0.644,,,,,0.93,0.36,-0.89,0.18,1.41,1.45,1.33,-1.48,0.68,0.5,1.5,,,,,-0.88,-0.22,-0.64
2024,41,397,32.1,,1811,420,0.66,3.59,24,1.036,,0.681,,,,,-1,-1.51,,-1.13,-0.29,-0.24,-0.44,-0.43,0.66,,1.7,,,,,-2.18,-1.42,-1.04
2024,25,390.5,,,,,,6.6,18.4,0.626,0.31,0.091,,,,,-1.08,,,,,,1.55,-2.51,-1.48,-0.32,-1.46,,,,,-0.67,1.13,0.22
2024,40,303,40.6,0.82,1996,464,0.82,6.46,22.37,1.153,0.698,0.526,,,,,-2.21,0.34,-0.44,-0.74,0.3,1.05,1.46,-1.03,1.27,1.71,0.87,,,,,-0.29,-0.46,-0.2
2024,15,527.5,36.6,0.65,2523,526,0.97,,21.31,1.302,0.81,1.025,,,,,0.67,-0.53,-1.52,0.38,1.14,2.26,,-1.43,2.05,2.29,3.54,,,,,1.16,1.04,-0.25
2024,29,400,47.9,0.89,1960,480,0.75,,,,,,,,,,-0.96,1.93,0,-0.82,0.52,0.49,,,,,,,,,,-0.13,0.04,-0.04
2024,24,477.5,40.4,1.12,3044,378,0.59,6.77,21.8,0.858,,0.747,,,,,0.03,0.3,1.47,1.49,-0.86,-0.8,1.66,-1.25,-0.27,,2.05,,,,,-1.98,-0.85,-0.93
2024,14,559,52.9,1.16,,370,0.58,,21.6,0.838,0.521,,,,,,1.08,3.02,1.72,,-0.97,-0.88,,-1.32,-0.38,0.78,,,,,,-0.76,-0.06,-0.54
2024,45,,,,,,,6.57,20.84,1.189,0.324,0.558,,,,,,,,,,,1.53,-1.6,1.46,-0.25,1.04,,,,,-0.1,0.15,-0.21
2024,26,437,43,0.79,2056,532,0.84,5.02,24.21,0.717,0.311,0.294,,,,,-0.49,0.86,-0.63,-0.61,1.22,1.21,0.5,-0.35,-1.01,-0.32,-0.37,,,,,-0.17,-0.14,-0.35
2024,9,542,40.8,0.92,2779,448,0.66,6.49,,0.633,0.156,0.056,,,,,0.86,0.38,0.19,0.93,0.09,-0.24,1.48,,-1.45,-1.13,-1.64,,,,,-0.46,-0.14,-0.22
2024,35,,40.9,1.13,2589,356,0.53,4.21,24.57,0.83,0.489,0.339,,,,,,0.41,1.53,0.52,-1.16,-1.29,-0.03,-0.22,-0.42,0.61,-0.13,,,,,-0.49,-0.07,-0.16
2024,17,465,,,,,,,,,,,,,,,-0.13,,,,,,,,,,,,,,,-0.05,-0.19,0.15
2024,10,441,,,,,,,,,,,,,,,-0.44,,,,,,,,,,,,,,,-0.35,-0.34,-0.79
2024,7,526,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,-0.61,-0.67,-0.67
2024,31,514.5,40.8,0.76,2097,548,0.79,4.91,24.29,1.081,0.746,0.604,,,,,0.51,0.38,-0.82,-0.52,1.43,0.81,0.43,-0.32,0.89,1.96,1.29,,,,,-0.03,0.54,0.27
2024,32,427.5,43,1.01,3034,386,0.6,4.57,22.9,0.689,0.421,0.408,,,,,-0.61,0.86,0.77,1.47,-0.75,-0.72,0.21,-0.84,-1.15,0.26,0.24,,,,,-0.42,0.05,-0.47
2024,33,395,,,,,,,,,,,,,,,-1.03,,,,,,,,,,,,,,,-0.89,0.07,-0.55
2024,48,468.5,40.2,0.65,1743,560,0.87,6.82,20.55,1,0.419,0.361,,,,,-0.08,0.25,-1.52,-1.28,1.6,1.45,1.7,-1.71,0.47,0.25,-0.01,,,,,0.04,1.2,-0.24
2024,42,497,41.1,1.15,2106,336,0.59,5.6,20.98,0.788,0.258,0.179,,,,,0.28,0.45,1.66,-0.51,-1.43,-0.8,0.89,-1.55,-0.64,-0.59,-0.99,,,,,-0.1,-0.16,-0.09
2024,12,444,37.1,0.92,2072,410,0.57,4.89,22.58,1.257,,0.573,,,,,-0.4,-0.42,0.19,-0.58,-0.43,-0.97,0.42,-0.96,1.81,,1.12,,,,,-0.28,0.25,-0.25
2024,47,,45.8,0.79,1939,500,0.75,5.49,22.29,1.144,0.342,0.335,,,,,,1.47,-0.63,-0.86,0.79,0.49,0.82,-1.06,1.22,-0.16,-0.15,,,,,-0.74,-0.31,-0.49
2024,37,,36.3,0.94,2881,426,0.59,4.42,22.99,0.958,0.484,0.304,,,,,,-0.6,0.32,1.15,-0.21,-0.8,0.11,-0.8,0.25,0.59,-0.32,,,,,-0.78,-0.39,-0.39
2024,34,613,42,1.03,2840,402,0.64,4.03,24.92,0.925,0.11,0.17,,,,,1.77,0.65,0.89,1.06,-0.54,-0.4,-0.15,-0.09,0.08,-1.37,-1.03,,,,,-0.76,0.31,0.45
2024,1,385,38.2,0.92,2363,400,,4.12,23.98,0.912,0.266,0.245,,,,,-1.15,-0.18,0.19,0.04,-0.56,,-0.09,-0.44,0.01,-0.55,-0.63,,,,,-1.44,-0.27,-0.83
2024,44,,41.9,0.85,1772,444,0.77,6.27,20.78,0.962,0.156,0.144,,,,,,0.62,-0.25,-1.22,0.03,0.65,1.33,-1.62,0.27,-1.13,-1.17,,,,,-0.88,-0.69,-0.9
2024,49,412,,,,,,,,,,,,,,,-0.81,,,,,,,,,,,,,,,-2.08,-1.17,-0.95
2024,36,,37.3,1.31,2745,280,0.42,5.04,22.27,1.15,0.666,0.28,,,,,,-0.38,2.67,0.86,-2.18,-2.18,0.52,-1.07,1.25,1.54,-0.45,,,,,-1.03,-1.08,-0.98
2024,16,525.5,41.1,0.95,2719,408,0.65,4.94,24.25,0.973,0.507,0.336,,,,,0.65,0.45,0.39,0.8,-0.45,-0.32,0.45,-0.34,0.33,0.71,-0.15,,,,,-0.2,0.12,-0.21
2024,46,414.5,53,0.8,2247,538,0.83,6.55,21.41,1.122,0.01,0.321,,,,,-0.78,3.04,-0.57,-0.21,1.3,1.13,1.52,-1.39,1.11,-1.89,-0.23,,,,,0,0.17,-0.06
2024,13,,,,,,,5.19,24.2,0.874,0.175,0.306,,,,,,,,,,,0.62,-0.36,-0.19,-1.03,-0.31,,,,,-1.42,-0.74,-0.82
2024,4,543,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,0.11,0.31,-0.64
2024,26,398,,,,,,,,,,,,,,,-0.99,,,,,,,,,,,,,,,0.23,0.31,-0.86
2024,13,322.5,,,,,,,,,,,,,,,-1.96,,,,,,,,,,,,,,,-0.21,0.43,-0.68
2024,32,423,,,,,,,,,,,,,,,-0.67,,,,,,,,,,,,,,,-1.07,-0.15,-0.8
2024,46,456.5,,,,,,,,,,,,,,,-0.24,,,,,,,,,,,,,,,0.47,0.65,-0.02
2024,1,407,,,,,,,,,,,,,,,-0.87,,,,,,,,,,,,,,,-0.37,0.07,-0.75
2024,34,630.5,,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,,,0.37,0.59,0.08
2024,12,480,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,0.15,0.26,-0.44
2024,44,417.5,,,,,,,,,,,,,,,-0.74,,,,,,,,,,,,,,,-0.3,-0.01,-0.73
2024,18,573.5,,,,,,,,,,,,,,,1.26,,,,,,,,,,,,,,,-0.49,-0.32,-0.37
2024,14,525,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,-0.65,-0.09,-0.52
2024,25,389.5,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,-0.57,-0.02,0.65
2024,7,525.5,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,-1.29,-1.06,-0.95
2024,10,446,,,,,,,,,,,,,,,-0.37,,,,,,,,,,,,,,,-0.63,1.31,-1.15
2024,40,334.5,,,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,0.12,0.22,-0.51
2024,11,489,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,-0.28,0.12,-0.49
2024,42,527,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,0.2,0.32,-0.21
2024,38,550,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,-0.44,-0.17,-0.39
2024,9,529.5,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,0.02,0.64,-0.54
2024,21,559,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,-0.12,0.19,-1.01
2024,24,442,,,,,,,,,,,,,,,-0.42,,,,,,,,,,,,,,,-0.19,0.35,-0.39
2024,6,597,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,0.43,0.41,-0.54
2024,19,383.5,,,,,,,,,,,,,,,-1.17,,,,,,,,,,,,,,,0.04,0.42,-0.33
2024,28,419,,,,,,,,,,,,,,,-0.72,,,,,,,,,,,,,,,0.21,0.45,-0.45
2024,49,500,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,-1.43,-0.94,-0.95
2024,29,478.5,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,-0.88,-0.49,-0.3
2024,8,566.5,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,,,0.08,0.55,-0.79
2024,17,432,,,,,,,,,,,,,,,-0.55,,,,,,,,,,,,,,,0.2,0.96,-0.38
2024,23,617.5,,,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,0.6,1.87,-0.41
2024,27,499,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,0.05,0.44,-1.09
2024,33,429,,,,,,,,,,,,,,,-0.59,,,,,,,,,,,,,,,-0.52,-0.27,-0.42
2024,4,536,39.7,0.99,2150,410,0.65,3.56,27.76,1.103,0.553,0.709,74.1,14.46,8.38,7.09,0.78,0.14,0.64,-0.41,-0.43,-0.32,-0.46,0.97,1.01,0.95,1.85,-0.42,-0.98,-0.43,-0.57,0.05,0.28,-0.32
2024,32,425,39.7,0.87,2898,420,0.63,3.04,27.45,0.64,0.47,0.214,75.6,,7.38,5.84,-0.64,0.14,-0.12,1.18,-0.29,-0.48,-0.81,0.85,-1.41,0.51,-0.8,-0.07,,-1.03,-1.37,-1.53,-0.62,-1.18
2024,35,,39.7,1.1,2635,370,0.52,2.64,26.58,0.974,,0.537,81.2,21.69,10.45,9.73,,0.14,1.34,0.62,-0.97,-1.37,-1.07,0.53,0.33,,0.93,1.25,1.4,0.82,1.13,0.53,0.83,0.33
2024,33,372.5,,,,,,,,,,,82.3,24.31,12.3,9.31,-1.31,,,,,,,,,,,1.51,2.26,1.94,0.86,-0.63,-0.34,-0.68
2024,6,663,41,1.22,3578,330,0.47,3.7,26.95,0.605,0.279,0.337,79.5,20.61,,9.09,2.41,0.43,2.1,2.63,-1.51,-1.77,-0.37,0.67,-1.59,-0.48,-0.14,0.85,1.04,,0.72,0.75,0.89,-0.59
2024,34,650,,1.06,2899,400,0.63,2.7,28.34,0.564,0.267,0.189,73,15.27,9.36,6.77,2.24,,1.08,1.18,-0.56,-0.48,-1.03,1.18,-1.81,-0.55,-0.93,-0.68,-0.71,0.17,-0.78,1.04,0.99,-0.04
2024,44,453,,0.8,1647,466,0.89,4.09,25.95,0.764,,0.116,77.2,,9.84,7.3,-0.28,,-0.57,-1.48,0.33,1.62,-0.11,0.29,-0.76,,-1.32,0.31,,0.46,-0.43,0.39,0.63,-0.36
2024,8,517.5,38.4,0.87,1502,428,0.63,3.78,26.51,0.944,0.605,0.412,70.5,22.47,11.13,8.79,0.54,-0.14,-0.12,-1.79,-0.18,-0.48,-0.32,0.5,0.18,1.22,0.26,-1.27,1.66,1.24,0.53,0.08,0.76,-0.46
2024,46,452.5,49.4,0.77,2033,504,0.91,3.94,25.12,1.103,0.673,0.552,78.8,14.44,,7.86,-0.29,2.26,-0.76,-0.66,0.84,1.78,-0.21,-0.01,1.01,1.58,1.01,0.68,-0.99,,-0.07,1.03,1.4,0.46
2024,18,557,39.9,0.83,2473,486,0.71,4.06,26,0.897,0.201,0.009,,,,,1.05,0.19,-0.38,0.28,0.6,0.16,-0.13,0.31,-0.07,-0.89,-1.89,,,,,0.21,0.28,-0.09
2024,37,,35,1.06,3063,354,0.49,3.53,24.58,0.531,0.398,,72.8,12.57,7,5.9,,-0.88,1.08,1.53,-1.18,-1.61,-0.48,-0.21,-1.98,0.14,,-0.73,-1.6,-1.26,-1.34,-0.28,0.23,-0.34
2024,49,501,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,-0.79,0.31,-0.95
2024,10,459,,,,,,,,,,,,,,,-0.21,,,,,,,,,,,,,,,-0.57,2.46,-0.47
2024,16,507.5,,,,,,4.63,23.53,0.657,0.334,0.181,78.7,20.97,9.83,9.44,0.42,,,,,,0.25,-0.6,-1.32,-0.2,-0.97,0.66,1.16,0.45,0.94,-0.27,0.02,-0.78
2024,2,512.5,37.9,0.87,2158,430,0.69,4.54,24.94,0.861,0.403,0.426,75.8,16.5,,6.91,0.48,-0.25,-0.12,-0.39,-0.16,0,0.19,-0.08,-0.26,0.16,0.33,-0.02,-0.31,,-0.68,0.46,0.72,-0.61
2024,24,506,39.5,1,3020,418,0.71,2.83,26.54,0.93,,0.517,76.8,17.56,8.73,7.93,0.4,0.1,0.7,1.44,-0.32,0.16,-0.95,0.51,0.1,,0.82,0.21,0.04,-0.22,-0.03,0.03,0.62,0.06
2024,19,375.5,33.5,0.72,1689,498,0.89,2.92,27.85,1,0.435,0.456,67.7,17.42,9.32,9.42,-1.28,-1.21,-1.08,-1.39,0.76,1.62,-0.89,1,0.47,0.33,0.5,-1.93,-0.01,0.14,0.93,0.48,0.93,0.07
2024,48,457.5,44.3,0.69,1977,556,,3.59,26.03,1.044,0.46,0.245,74,14.25,9.56,6.74,-0.23,1.15,-1.27,-0.78,1.54,,-0.44,0.32,0.7,0.46,-0.63,-0.45,-1.05,0.29,-0.79,1.14,1.03,1.02
2024,27,451.5,40.1,0.81,2615,468,0.74,3.36,27.31,1.073,0.552,0.191,66.7,14.45,10.62,6.38,-0.3,0.23,-0.5,0.58,0.36,0.41,-0.59,0.8,0.85,0.94,-0.92,-2.16,-0.98,0.93,-1.03,0.6,1.34,-0.49
2024,29,469.5,50,0.96,2119,458,0.69,2.81,26.98,0.806,0.157,0.351,76.4,13.95,10.16,6.29,-0.07,2.39,0.45,-0.48,0.22,0,-0.96,0.68,-0.54,-1.12,-0.07,0.12,-1.15,0.65,-1.08,-0.84,-0.21,0.28
2024,25,437.5,,,,,,2.72,22.98,0.797,0.269,0.124,,,,,-0.48,,,,,,-1.02,-0.81,-0.59,-0.54,-1.28,,,,,-0.04,0.45,-0.2
2024,38,520,42.4,1.08,2708,348,0.56,3.29,28.35,1.086,0.741,0.823,78.9,14.32,9.52,6.01,0.58,0.73,1.21,0.78,-1.26,-1.05,-0.64,1.18,0.92,1.93,2.46,0.71,-1.03,0.26,-1.26,0.08,0.34,-0.12
2024,14,552,51.3,1.11,,382,0.57,3.43,27.67,0.428,0.535,0.317,81.3,14.16,12.24,7.74,0.99,2.67,1.4,,-0.81,-0.97,-0.55,0.93,-2.52,0.85,-0.25,1.27,-1.08,1.91,-0.15,0.25,0.81,-0.2
2024,1,389,37,0.84,2264,428,0.71,2.8,27.06,0.883,0.325,0.179,69.3,19.71,11.05,8.39,-1.1,-0.44,-0.31,-0.17,-0.18,0.16,-0.97,0.71,-0.14,-0.24,-0.99,-1.55,0.75,1.19,0.27,0.55,0.87,-0.42
2024,21,575,36.1,1.03,2595,358,0.53,3.5,26.3,1.074,0.718,0.426,63.2,18.78,10.33,9.45,1.28,-0.64,0.89,0.54,-1.13,-1.29,-0.5,0.42,0.86,1.81,0.33,-2.99,0.44,0.75,0.95,0.86,1.27,-0.18
2024,42,530,40.9,0.98,2257,386,0.68,2.12,27.83,0.548,0.618,0.392,77.2,13.77,9.48,6.3,0.7,0.41,0.58,-0.18,-0.75,-0.08,-1.42,0.99,-1.89,1.29,0.15,0.31,-1.21,0.24,-1.08,0.4,0.83,-0.11
2024,13,,,,,,,,,,,,75,16.79,10.76,8.95,,,,,,,,,,,,-0.21,-0.21,1.01,0.63,-0.14,0.63,-0.8
2024,12,444,37.3,0.94,2186,424,0.6,2.97,26.53,0.792,0.238,,72.5,17.27,9.85,5.92,-0.4,-0.38,0.32,-0.34,-0.24,-0.72,-0.85,0.51,-0.62,-0.7,,-0.8,-0.05,0.46,-1.32,1.13,1.36,0.08
2024,40,315.5,,,,,,3.62,25.47,0.886,0.719,0.509,77.9,16.78,12.55,6.35,-2.05,,,,,,-0.42,0.12,-0.13,1.82,0.78,0.47,-0.22,2.09,-1.05,0.31,0.68,-0.43
2024,7,523,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,-1.29,-1.06,-0.95
2024,28,369,34.3,0.75,2141,482,0.72,4.21,24.19,0.87,0.503,0.55,71,20.32,9.71,10.01,-1.36,-1.03,-0.89,-0.43,0.54,0.24,-0.03,-0.36,-0.21,0.69,1,-1.15,0.95,0.38,1.31,0.01,0.03,-0.57
2024,9,556,38.2,0.88,2699,442,0.69,3.44,26.53,0.73,0.118,0.094,70.4,15.62,8.61,6.91,1.04,-0.18,-0.06,0.76,0,0,-0.54,0.51,-0.94,-1.33,-1.44,-1.29,-0.6,-0.29,-0.68,0.42,1.12,-0.29
2024,11,405.5,36.9,1.05,2882,364,0.59,2.42,25.71,1.142,0.558,0.329,79.2,18.63,10.18,7.27,-0.89,-0.47,1.02,1.15,-1.05,-0.8,-1.22,0.21,1.21,0.97,-0.18,0.78,0.39,0.66,-0.45,-0.16,0.42,0.75
2024,47,,42,0.75,1923,502,0.83,4.54,25.53,0.852,0.501,0.158,73.8,17.69,10.97,8.46,,0.65,-0.89,-0.9,0.81,1.13,0.19,0.14,-0.3,0.68,-1.1,-0.49,0.08,1.14,0.31,0.44,0.64,0.05
2024,45,,39.5,0.72,1663,558,0.79,3.99,25.95,1.113,0.709,0.456,81.5,16.13,10.67,7.34,,0.1,-1.08,-1.45,1.57,0.81,-0.18,0.29,1.06,1.77,0.5,1.32,-0.43,0.96,-0.41,0.4,0.36,0.37
2024,17,455,,,,,,3.43,26.67,0.699,0.272,0.223,80,17.73,11.99,10.07,-0.26,,,,,,-0.55,0.56,-1.1,-0.52,-0.75,0.97,0.1,1.76,1.35,0.77,1.96,0.4
2024,26,443,41.3,0.79,2080,540,0.86,4.19,27.09,0.698,0.649,0.336,78.4,13.6,7.54,6.71,-0.41,0.49,-0.63,-0.56,1.33,1.37,-0.04,0.72,-1.11,1.45,-0.15,0.59,-1.26,-0.93,-0.81,0.55,0.82,-0.47
2024,36,,36.6,1.28,2603,282,0.41,2.79,27.25,1.095,0.565,0.43,76.4,18.77,9.57,6.75,,-0.53,2.48,0.55,-2.16,-2.26,-0.97,0.78,0.97,1.01,0.36,0.12,0.44,0.29,-0.79,-0.5,0.83,-0.55
2024,31,474,39.1,0.77,2184,506,0.74,3.22,28.29,0.968,0.466,0.438,74,16.3,9.65,6.83,-0.01,0.01,-0.76,-0.34,0.87,0.41,-0.69,1.16,0.3,0.49,0.4,-0.45,-0.37,0.34,-0.74,-1.45,-0.49,-0.98
2024,4,555.5,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,0.2,0.81,0.62
2024,17,447,,,,,,,,,,,,,,,-0.36,,,,,,,,,,,,,,,1.13,1.33,1.56
2024,46,460,,,,,,,,,,,,,,,-0.19,,,,,,,,,,,,,,,1.05,1.99,2.12
2024,44,364.5,,,,,,,,,,,,,,,-1.42,,,,,,,,,,,,,,,0.47,1.21,0.68
2024,1,408,,,,,,,,,,,,,,,-0.86,,,,,,,,,,,,,,,0.72,1.07,0.17
2024,49,470,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,,,,-0.46,2.17,-0.95
2024,10,445,,,,,,,,,,,,,,,-0.39,,,,,,,,,,,,,,,-0.42,1.95,0.28
2024,18,533,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,0.23,1.02,0.33
2024,48,494.5,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,1.26,1.64,2.05
2024,7,497,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,-0.97,-1.03,-0.95
2024,33,365,,,,,,,,,,,,,,,-1.41,,,,,,,,,,,,,,,-0.18,-0.45,-0.36
2024,27,504,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,0.75,1.52,0.68
2024,9,558,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,0.52,1.26,0.31
2024,42,556,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,-0.96,-0.17,-0.18
2024,12,428,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,1.27,1.62,0.84
2024,23,618.5,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,0.05,0.28,-0.32
2024,31,440.5,,,,,,,,,,,,,,,-0.44,,,,,,,,,,,,,,,-1.07,0.03,0.5
2024,29,466.5,,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,,,,0.24,0.79,1.39
2024,40,268.5,,,,,,,,,,,,,,,-2.65,,,,,,,,,,,,,,,0.39,0.9,0.36
2024,8,535,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,,,0.54,0.74,0.92
2024,24,493,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,0.33,0.96,0.69
2024,32,420.5,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,-0.61,-0.01,0.23
2024,11,443,,,,,,,,,,,,,,,-0.41,,,,,,,,,,,,,,,-1.04,0.05,1
2024,14,548.5,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,,0.46,0.97,0.24
2024,19,365,,,,,,,,,,,,,,,-1.41,,,,,,,,,,,,,,,0.71,0.98,0.41
2024,21,587,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,1.2,1.85,0.97
2024,41,387.5,,,,,,,,,,,,,,,-1.12,,,,,,,,,,,,,,,-1.63,-1.36,-1.04
2024,4,496,40,1.06,2252,360,0.64,7.09,21.34,0.953,0.355,0.357,,,,,0.27,0.21,1.08,-0.19,-1.1,-0.4,1.87,-1.42,0.22,-0.09,-0.03,,,,,-1.14,-1.46,-1.39
2024,23,657.5,,,,,,,,,,,,,,,2.34,,,,,,,,,,,,,,,-1.78,-1.45,-1.27
2024,8,551,38.2,0.88,1653,416,0.71,5.88,22,1.101,0.943,0.533,,,,,0.97,-0.18,-0.06,-1.47,-0.35,0.16,1.07,-1.17,1,2.99,0.91,,,,,-1.11,-1.45,-1.3
2024,36,,38.2,1.32,2714,282,0.4,,,,,,,,,,,-0.18,2.74,0.79,-2.16,-2.34,,,,,,,,,,-1.33,-1.56,-1.23
2024,13,341,,,,,,5.86,23.91,0.675,0.586,0.547,,,,,-1.72,,,,,,1.06,-0.46,-1.23,1.12,0.98,,,,,-0.96,-1.59,-1.3
2024,47,,,,,,,7.79,19.42,0.896,0.223,0.08,,,,,,,,,,,2.34,-2.13,-0.07,-0.78,-1.51,,,,,-0.72,-1.49,-1.26
2024,21,549,36.5,1.17,2806,320,0.53,,,0.971,0.866,0.453,,,,,0.95,-0.55,1.78,0.99,-1.64,-1.29,,,0.32,2.59,0.48,,,,,-0.8,-1.5,-1.28
2024,19,328.5,33.9,0.76,1845,456,0.78,6.23,22.2,0.973,0.356,0.155,,,,,-1.88,-1.12,-0.82,-1.06,0.19,0.73,1.31,-1.1,0.33,-0.08,-1.11,,,,,-1.29,-1.45,-1.36
2024,45,,,,,,,4.46,22.17,0.976,0.535,0.285,,,,,,,,,,,0.13,-1.11,0.34,0.85,-0.42,,,,,-0.16,-1.02,-0.91
2024,16,510,41.4,1.17,2888,322,0.57,5.87,,0.75,0.368,0.072,,,,,0.45,0.51,1.78,1.16,-1.62,-0.97,1.07,,-0.83,-0.02,-1.56,,,,,-0.57,-1.27,-0.99
2024,27,480.5,44.6,0.85,2585,492,0.73,6.82,20.94,1.083,0.463,0.138,,,,,0.07,1.21,-0.25,0.51,0.68,0.33,1.7,-1.57,0.9,0.48,-1.2,,,,,-1.3,-1.5,-1.37
2024,14,537.5,48.2,1.04,2534,402,0.61,,20.27,0.558,0.489,0.211,,,,,0.8,2,0.96,0.41,-0.54,-0.64,,-1.81,-1.84,0.61,-0.81,,,,,-1.25,-1.46,-1.28
2024,26,441,41.4,0.79,2081,528,0.79,7.58,21.27,0.579,0.461,0.094,,,,,-0.44,0.51,-0.63,-0.56,1.16,0.81,2.2,-1.44,-1.73,0.47,-1.44,,,,,-1.01,-1.47,-1.33
2024,42,508.5,41.3,1.08,2027,358,0.57,8,20.62,0.596,0.345,0.039,,,,,0.43,0.49,1.21,-0.67,-1.13,-0.97,2.48,-1.68,-1.64,-0.14,-1.73,,,,,-0.67,-1.45,-1.4
2024,32,418.5,40.4,0.94,3064,408,0.57,3.36,23.18,0.739,0.598,0.293,,,,,-0.73,0.3,0.32,1.54,-0.45,-0.97,-0.59,-0.73,-0.89,1.18,-0.38,,,,,-0.79,-1.46,-1.31
2024,41,401,29.1,0.67,1752,490,0.93,,,,,,,,,,-0.95,-2.17,-1.39,-1.26,0.65,1.94,,,,,,,,,,-0.84,-1.42,-1.04
2024,46,,,,,,,7.85,20.32,0.906,0.461,0.435,,,,,,,,,,,2.38,-1.8,-0.02,0.47,0.38,,,,,-0.04,-1.1,-0.93
2024,38,540,46.7,,2778,344,0.54,7.13,20.97,1.106,0.549,0.501,,,,,0.83,1.67,,0.93,-1.32,-1.21,1.9,-1.55,1.02,0.93,0.74,,,,,-1.14,-1.5,-1.49
